time,X
6.17,-7.41039534235954
6.18,-7.22729142654181
6.19,-7.05768926316571
6.2,-6.90263957148063
6.21,-6.76297517681809
6.22,-6.63933228935612
6.23,-6.53217305587254
6.24,-6.44180830623804
6.25,-6.36841961714765
6.26,-6.31208000505728
6.27,-6.27277273997744
6.28,-6.25040776525896
6.29,-6.24483569650351
6.3,-6.25585910823376
6.31,-6.28324100810072
6.32,-6.32671045968669
6.33,-6.38596542265703
6.34,-6.46067281891414
6.35,-6.55046588739755
6.36,-6.65493891782051
6.37,-6.77363946999395
6.38,-6.90605821697536
6.39,-7.05161659311421
6.4,-7.20965248394579
6.41,-7.37940427204449
6.42,-7.55999365191133
6.43,-7.75040775032233
6.44,-7.94948123606414
6.45,-8.1558792712261
6.46,-8.36808233833894
6.47,-8.58437416014595
6.48,-8.80283408616688
6.49,-9.02133553738583
6.5,-9.23755194608445
6.51,-9.44897184137172
6.52,-9.65292436234259
6.53,-9.846616282981
6.54,-10.0271809559849
6.55,-10.1917389755223
6.56,-10.3374694162276
6.57,-10.4616895504699
6.58,-10.5619399117794
6.59,-10.6360706604921
6.6,-10.682324502982
6.61,-10.6994110532652
6.62,-10.6865676083358
6.63,-10.6436018796065
6.64,-10.5709132760406
6.65,-10.4694907075445
6.66,-10.3408867179612
6.67,-10.1871693092751
6.68,-10.010854476324
6.69,-9.81482383884011
6.7,-9.60223247331249
6.71,-9.37641239781061
6.72,-9.14077697990712
6.73,-8.89873098204001
6.74,-8.65358999780196
6.75,-8.40851200323032
6.76,-8.16644259991643
6.77,-7.93007451571249
6.78,-7.70182095668044
6.79,-7.48380186670762
6.8,-7.27784112257511
6.81,-7.08547360739801
6.82,-6.90795959427447
6.83,-6.74630458137809
6.84,-6.60128290924974
6.85,-6.47346366711973
6.86,-6.36323708646362
6.87,-6.27084073065585
6.88,-6.19638457476902
6.89,-6.13987404295579
6.9,-6.10123063747089
6.91,-6.08030983936313
6.92,-6.07691604000815
6.93,-6.09081440476937
6.94,-6.12173961801516
6.95,-6.16940151471068
6.96,-6.23348763870387
6.97,-6.31366278552589
6.98,-6.40956560281509
6.99,-6.5208023327839
7,-6.64693779588518
7.01,-6.78748373808239
7.02,-6.94188470050724
7.03,-7.10950162573698
7.04,-7.28959349248152
7.05,-7.48129738287573
7.06,-7.68360749622706
7.07,-7.89535388287488
7.08,-8.11518168655077
7.09,-8.34153211570989
7.1,-8.57262646714675
7.11,-8.80645474155717
7.12,-9.04077092829743
7.13,-9.27309635509619
7.14,-9.50073323151862
7.15,-9.72079020804768
7.16,-9.93022130003712
7.17,-10.1258788976153
7.18,-10.3045808692742
7.19,-10.4631907303795
7.2,-10.598708252985
7.21,-10.7083676747316
7.22,-10.7897382382977
7.23,-10.8408214560166
7.24,-10.8601391033495
7.25,-10.8468050826306
7.26,-10.8005765816708
7.27,-10.7218801121322
7.28,-10.611809671129
7.29,-10.4720965088459
7.3,-10.3050526078045
7.31,-10.1134915545347
7.32,-9.90063183007089
7.33,-9.66998965726293
7.34,-9.42526660024348
7.35,-9.17023941605901
7.36,-8.90865742448107
7.37,-8.64415157155984
7.38,-8.38015892635618
7.39,-8.11986302102691
7.4,-7.86615097542429
7.41,-7.62158686606843
7.42,-7.38840007878452
7.43,-7.16848612010541
7.44,-6.96341784411139
7.45,-6.77446473822595
7.46,-6.60261797595804
7.47,-6.44861916580756
7.48,-6.31299100293295
7.49,-6.19606830840131
7.5,-6.09802824752777
7.51,-6.01891879458808
7.52,-5.9586847596917
7.53,-5.91719090426355
7.54,-5.89424184288156
7.55,-5.8895985628185
7.56,-5.90299149145412
7.57,-5.93413011049312
7.58,-5.98270915983036
7.59,-6.04841149838221
7.6,-6.13090769981832
7.61,-6.22985246338672
7.62,-6.34487791945044
7.63,-6.47558391192735
7.64,-6.62152534723528
7.65,-6.78219672993468
7.66,-6.95701403844275
7.67,-7.14529425233262
7.68,-7.34623270627022
7.69,-7.55887888602066
7.7,-7.78211131717751
7.71,-8.01461240742503
7.72,-8.25484440392723
7.73,-8.50102790786182
7.74,-8.75112468470195
7.75,-9.00282678593515
7.76,-9.25355416944176
7.77,-9.50046311103887
7.78,-9.74046831778794
7.79,-9.97027955619941
7.8,-10.1864548730899
7.81,-10.3854710243086
7.82,-10.5638104324547
7.83,-10.7180623315195
7.84,-10.8450345859588
7.85,-10.9418709443504
7.86,-11.0061671486497
7.87,-11.0360784695638
7.88,-11.0304110048923
7.89,-10.9886896347485
7.9,-10.9111968895472
7.91,-10.7989790538003
7.92,-10.6538183801262
7.93,-10.4781730047009
7.94,-10.2750886848158
7.95,-10.0480888278746
7.96,-9.80105007249813
7.97,-9.53807165408541
7.98,-9.26334638216804
7.99,-8.98104026067697
8,-8.69518599153815
8.01,-8.40959419734352
8.02,-8.12778427548598
8.03,-7.85293543042218
8.04,-7.58785682289736
8.05,-7.33497513402432
8.06,-7.09633701787118
8.07,-6.87362357194866
8.08,-6.66817404219958
8.09,-6.48101601402543
8.1,-6.31289962669922
8.11,-6.16433370874304
8.12,-6.03562219378214
8.13,-5.92689926970073
8.14,-5.83816234133789
8.15,-5.7693021208341
8.16,-5.72012912002834
8.17,-5.69039667613376
8.18,-5.67982004210691
8.19,-5.68809159268794
8.2,-5.7148922007136
8.21,-5.75989892588518
8.22,-5.82278903958794
8.23,-5.90324053948499
8.24,-6.00092923508519
8.25,-6.11552248126872
8.26,-6.2466696331164
8.27,-6.3939892550285
8.28,-6.5570532038602
8.29,-6.73536755662268
8.3,-6.92835074210414
8.31,-7.13530881437066
8.32,-7.35540840863492
8.33,-7.58764790532135
8.34,-7.83082752779175
8.35,-8.08351944069548
8.36,-8.34403924104047
8.37,-8.610420606222
8.38,-8.8803952541732
8.39,-9.15138066066161
8.4,-9.42047822933245
8.41,-9.68448558552869
8.42,-9.93992451318275
8.43,-10.1830875982488
8.44,-10.4101052179853
8.45,-10.6170333555696
8.46,-10.7999607315801
8.47,-10.9551323363596
8.48,-11.0790842481201
8.49,-11.1687826555006
8.5,-11.2217585035609
8.51,-11.2362283070181
8.52,-11.2111917510972
8.53,-11.1464978237367
8.54,-11.0428733702832
8.55,-10.9019109205669
8.56,-10.7260160545195
8.57,-10.5183178988956
8.58,-10.2825497488538
8.59,-10.0229082546924
8.6,-9.74390122525419
8.61,-9.45019393537775
8.62,-9.14646322746076
8.63,-8.83726650360162
8.64,-8.52693103681343
8.65,-8.21946651769832
8.66,-7.91850190729241
8.67,-7.62724578326313
8.68,-7.34846810174618
8.69,-7.08450042125591
8.7,-6.8372511586977
8.71,-6.60823236318465
8.72,-6.39859463687572
8.73,-6.2091671541942
8.74,-6.0405002298601
8.75,-5.89290821293956
8.76,-5.76651112916349
8.77,-5.6612737807413
8.78,-5.57704147304745
8.79,-5.51357186357699
8.8,-5.47056246676122
8.81,-5.4476738120038
8.82,-5.44454825581805
8.83,-5.4608246214923
8.84,-5.49614839803391
8.85,-5.55017835174396
8.86,-5.62258923450147
8.87,-5.71307071082275
8.88,-5.82132274014976
8.89,-5.94704748860495
8.9,-6.08993774890566
8.91,-6.24966187849455
8.92,-6.42584538999449
8.93,-6.61804896197192
8.94,-6.82574311910974
8.95,-7.04827973849123
8.96,-7.28486063227844
8.97,-7.53450373063343
8.98,-7.79600764505328
8.99,-8.06791573783724
9,-8.34848123983604
9.01,-8.63563543119008
9.02,-8.92696124480253
9.03,-9.21967589479018
9.04,-9.51062515252235
9.05,-9.79629321550327
9.06,-10.0728318613835
9.07,-10.336112049821
9.08,-10.5818000713333
9.09,-10.8054590932164
9.1,-11.0026749133182
9.11,-11.1692022588813
9.12,-11.3011253836581
9.13,-11.3950241593746
9.14,-11.4481348472851
9.15,-11.4584936173434
9.16,-11.4250510129615
9.17,-11.3477470949292
9.18,-11.2275398852566
9.19,-11.0663836608518
9.2,-10.8671581101719
9.21,-10.6335537388027
9.22,-10.3699224207027
9.23,-10.0811053598627
9.24,-9.77225001208091
9.25,-9.44862913205363
9.26,-9.11547199456621
9.27,-8.77781705261858
9.28,-8.44039075149809
9.29,-8.10751579754663
9.3,-7.78304870980118
9.31,-7.47034502147669
9.32,-7.17224907053923
9.33,-6.89110399530356
9.34,-6.62877778010499
9.35,-6.386700982609
9.36,-6.16591218389796
9.37,-5.96710751983288
9.38,-5.79069194384508
9.39,-5.63682941527335
9.4,-5.50549056919573
9.41,-5.39649676185797
9.42,-5.30955965018306
9.43,-5.244315878421
9.44,-5.20035674785416
9.45,-5.17725286630652
9.46,-5.17457391658747
9.47,-5.1919037595961
9.48,-5.22885111387296
9.49,-5.28505604933595
9.5,-5.36019250904622
9.51,-5.45396702854359
9.52,-5.56611380441284
9.53,-5.69638604784446
9.54,-5.84454372810295
9.55,-6.01033777977868
9.56,-6.19349048370391
9.57,-6.39367198810176
9.58,-6.61047297681257
9.59,-6.84337347296504
9.6,-7.09170789962356
9.61,-7.35462673549082
9.62,-7.6310553772934
9.63,-7.91965119586907
9.64,-8.21876024493492
9.65,-8.52637564910912
9.66,-8.84010031615414
9.67,-9.15711738020676
9.68,-9.47417231637353
9.69,-9.7875711357097
9.7,-10.0931993972984
9.71,-10.3865665622972
9.72,-10.6628794236483
9.73,-10.91714684012
9.74,-11.144315850489
9.75,-11.3394363042835
9.76,-11.4978477899234
9.77,-11.6153791355222
9.78,-11.6885477003232
9.79,-11.7147435862849
9.8,-11.6923833310764
9.81,-11.621018940163
9.82,-11.5013913312204
9.83,-11.3354220174756
9.84,-11.1261426928086
9.85,-10.8775682584845
9.86,-10.5945238965941
9.87,-10.2824406354552
9.88,-9.94713548111508
9.89,-9.59459195272205
9.9,-9.23075558221756
9.91,-8.86135376038408
9.92,-8.49174933705503
9.93,-8.12682991391156
9.94,-7.77093373265659
9.95,-7.42780987472928
9.96,-7.10060744607413
9.97,-6.79189018616196
9.98,-6.50367027480293
9.99,-6.23745506569052
10,-5.99430280608992
10.01,-5.77488279131281
10.02,-5.57953672178194
10.03,-5.40833834191238
10.04,-5.26114949779618
10.05,-5.13767186193706
10.06,-5.03749299784999
10.07,-4.96012643734524
10.08,-4.90504590051776
10.09,-4.87171368704208
10.1,-4.85960352660832
10.11,-4.86821823894794
10.12,-4.89710255438506
10.13,-4.94585145379786
10.14,-5.01411433651211
10.15,-5.10159526327466
10.16,-5.20804942421059
10.17,-5.33327604715129
10.18,-5.47710757721565
10.19,-5.63939512651089
10.2,-5.81999012746932
10.21,-6.01872193429356
10.22,-6.2353711610505
10.23,-6.46963855793818
10.24,-6.72110927898417
10.25,-6.98921252692086
10.26,-7.2731767747362
10.27,-7.5719810835455
10.28,-7.88430348013499
10.29,-8.20846793673721
10.3,-8.54239221232531
10.31,-8.88353965135919
10.32,-9.22887894703548
10.33,-9.57485652601603
10.34,-9.91738809820201
10.35,-10.2518746386713
10.36,-10.5732488441163
10.37,-10.8760575865563
10.38,-11.154584108883
10.39,-11.4030103010377
10.4,-11.6156159065495
10.41,-11.7870070950026
10.42,-11.9123619260188
10.43,-11.9876760625987
10.44,-12.0099892004832
10.45,-11.9775719371404
10.46,-11.8900546738675
10.47,-11.7484846852767
10.48,-11.55530420596
10.49,-11.3142503156727
10.5,-11.0301851475698
10.51,-10.7088722049686
10.52,-10.3567179858888
10.53,-9.98050029560047
10.54,-9.5871031005975
10.55,-9.18327576506929
10.56,-8.77542862451501
10.57,-8.36947252217713
10.58,-7.97070464816266
10.59,-7.58373910474084
10.6,-7.21247816352659
10.61,-6.86011730008964
10.62,-6.52917713921679
10.63,-6.22155524923433
10.64,-5.9385903399871
10.65,-5.68113458867361
10.66,-5.4496281094961
10.67,-5.24417217242134
10.68,-5.06459898045428
10.69,-4.91053564206323
10.7,-4.78146176041252
10.71,-4.6767599790397
10.72,-4.59575936912914
10.73,-4.53777161276152
10.74,-4.50212066731303
10.75,-4.48816630555911
10.76,-4.49532203941319
10.77,-4.52306798247606
10.78,-4.57095912637115
10.79,-4.63862944133835
10.8,-4.7257921344098
10.81,-4.83223627727531
10.82,-4.95781995013662
10.83,-5.10245984297498
10.84,-5.26611739589591
10.85,-5.44878098405225
10.86,-5.65044405127603
10.87,-5.87107883264026
10.88,-6.11060523132128
10.89,-6.36885412239714
10.9,-6.64552536468292
10.91,-6.94013990758097
10.92,-7.25198604074825
10.93,-7.58006028648457
10.94,-7.92300403718744
10.95,-8.27903763486536
10.96,-8.64589463069086
10.97,-9.02076010276508
10.98,-9.40021817331571
10.99,-9.78021516149105
11,-10.156045938598
11.01,-10.5223717673561
11.02,-10.8732778930549
11.03,-11.2023780669138
11.04,-11.5029707219597
11.05,-11.7682475266778
11.06,-11.9915495998537
11.07,-12.1666602171506
11.08,-12.288116195952
11.09,-12.3515144497423
11.1,-12.3537867251542
11.11,-12.2934153723974
11.12,-12.1705667484432
11.13,-11.9871263463008
11.14,-11.7466299843409
11.15,-11.454096717162
11.16,-11.1157796064774
11.17,-10.738858378164
11.18,-10.331102144999
11.19,-9.90053030951009
11.2,-9.45509827343713
11.21,-9.00242299906598
11.22,-8.5495655297173
11.23,-8.10287245397016
11.24,-7.66787656917877
11.25,-7.24925104323452
11.26,-6.85080919743246
11.27,-6.47554024767556
11.28,-6.12567134093086
11.29,-5.80274671414727
11.3,-5.50771675731772
11.31,-5.24103065314843
11.32,-5.00272616740712
11.33,-4.79251634952924
11.34,-4.60986838760883
11.35,-4.45407391977369
11.36,-4.3243107093874
11.37,-4.21969517637122
11.38,-4.13932638441421
11.39,-4.08232201566387
11.4,-4.04784704142368
11.41,-4.03513588832442
11.42,-4.04350884854928
11.43,-4.07238344688809
11.44,-4.12128138875301
11.45,-4.18983160665681
11.46,-4.27776980640107
11.47,-4.38493478541647
11.48,-4.51126166355227
11.49,-4.65677202796447
11.5,-4.82156085242121
11.51,-5.00577995449531
11.52,-5.20961760894306
11.53,-5.43327367446279
11.54,-5.676929741329
11.55,-5.94071362510018
11.56,-6.2246573951604
11.57,-6.52864810215644
11.58,-6.85237120491545
11.59,-7.19524606759839
11.6,-7.55635372613528
11.61,-7.93435793938495
11.62,-8.32742150790989
11.63,-8.73312097307918
11.64,-9.14836448262492
11.65,-9.56931943297515
11.66,-9.99135841637369
11.67,-10.4090337887935
11.68,-10.8160924351688
11.69,-11.2055425623546
11.7,-11.5697830514365
11.71,-11.9008025428124
11.72,-12.1904497163969
11.73,-12.4307682693554
11.74,-12.6143805637517
11.75,-12.7348941382866
11.76,-12.7872970994964
11.77,-12.7683038573853
11.78,-12.6766134261346
11.79,-12.5130493254282
11.8,-12.2805624204952
11.81,-11.9840939020644
11.82,-11.6303121596421
11.83,-11.2272514713242
11.84,-10.7838897667436
11.85,-10.3097059776517
11.86,-9.81425468930673
11.87,-9.30678960311116
11.88,-8.79595487190963
11.89,-8.28955580381618
11.9,-7.79441050243733
11.91,-7.31627554395818
11.92,-6.85983491469345
11.93,-6.42873890618116
11.94,-6.025680273565
11.95,-5.65249371533006
11.96,-5.31026895028957
11.97,-4.99946811633169
11.98,-4.72004201577162
11.99,-4.47153763005693
12,-4.2531983508532
12.01,-4.06405234059837
12.02,-3.90298864238849
12.03,-3.7688223587289
12.04,-3.66034847656376
12.05,-3.57638573673033
12.06,-3.51581150485412
12.07,-3.477588720818
12.08,-3.46078607909056
12.09,-3.46459243386963
12.1,-3.48832635397545
12.11,-3.53144161940211
12.12,-3.59352930863984
12.13,-3.67431698727667
12.14,-3.77366535824795
12.15,-3.89156258734142
12.16,-4.02811635882322
12.17,-4.18354358642945
12.18,-4.35815750176987
12.19,-4.55235182700944
12.2,-4.76658128575797
12.21,-5.00133784879099
12.22,-5.25712185965349
12.23,-5.53440703428489
12.24,-5.83359775889508
12.25,-6.15497828269852
12.26,-6.49865218037189
12.27,-6.86447104574183
12.28,-7.251951837459
12.29,-7.66018301499335
12.3,-8.08772036825249
12.31,-8.53247497991448
12.32,-8.99159770091908
12.33,-9.46136693809447
12.34,-9.93708943800543
12.35,-10.4130268251766
12.36,-10.8823635048645
12.37,-11.3372335245052
12.38,-11.768824236299
12.39,-12.1675721567408
12.4,-12.5234604238107
12.41,-12.8264172957403
12.42,-13.0668016214664
12.43,-13.2359456611249
12.44,-13.3267107220238
12.45,-13.3340002571045
12.46,-13.2551717514495
12.47,-13.0902951398377
12.48,-12.8422217452034
12.49,-12.5164513323891
12.5,-12.1208112621433
12.51,-11.6649854934466
12.52,-11.1599476552509
12.53,-10.6173589759023
12.54,-10.0489884340314
12.55,-9.46620161653598
12.56,-8.87954838349472
12.57,-8.29846464100025
12.58,-7.73108612282025
12.59,-7.1841666769689
12.6,-6.66308115864784
12.61,-6.17189400152981
12.62,-5.71347144627444
12.63,-5.28962631293128
12.64,-4.90126917842167
12.65,-4.5485647054233
12.66,-4.23108228222979
12.67,-3.94793323370528
12.68,-3.69789403525504
12.69,-3.47951322541055
12.7,-3.29120232540588
12.71,-3.13131131735785
12.72,-2.99818988236404
12.73,-2.890236097635
12.74,-2.80593411827739
12.75,-2.74388257409864
12.76,-2.70281511906657
12.77,-2.68161459939029
12.78,-2.67932207819503
12.79,-2.69514179292058
12.8,-2.72844297195527
12.81,-2.77875924432253
12.82,-2.84578623668038
12.83,-2.92937779353461
12.84,-3.02954111143503
12.85,-3.1464309424684
12.86,-3.28034288083784
12.87,-3.43170560946097
12.88,-3.60107183828365
12.89,-3.78910751142666
12.9,-3.99657869350912
12.91,-4.22433536072955
12.92,-4.47329112002588
12.93,-4.7443976594332
12.94,-5.0386124998035
12.95,-5.35685838429492
12.96,-5.69997242830403
12.97,-6.06864299444964
12.98,-6.46333220884257
12.99,-6.88418217467603
13,-7.33090338368695
13.01,-7.80264466265045
13.02,-8.29784551348559
13.03,-8.81407391278719
13.04,-9.34785579969792
13.05,-9.89450670251893
13.06,-10.4479809733323
13.07,-11.0007596887185
13.08,-11.5438035030784
13.09,-12.0666004043388
13.1,-12.5573385748447
13.11,-13.0032294701735
13.12,-13.3909940990332
13.13,-13.7075057397531
13.14,-13.9405563397671
13.15,-14.0796855268774
13.16,-14.1169867663574
13.17,-14.0477927949785
13.18,-13.8711413890698
13.19,-13.589959161682
13.2,-13.210922148989
13.21,-12.7440150513957
13.22,-12.2018432418377
13.23,-11.5987927486387
13.24,-10.9501369582485
13.25,-10.271187838148
13.26,-9.57656469336123
13.27,-8.87962761319377
13.28,-8.19208861085074
13.29,-7.52379892902132
13.3,-6.88268534720137
13.31,-6.27480448099184
13.32,-5.70448090651634
13.33,-5.174500427475
13.34,-4.68632726835108
13.35,-4.24032983206621
13.36,-3.83599831174292
13.37,-3.47214503157325
13.38,-3.14708287632847
13.39,-2.85877936358937
13.4,-2.60498601137147
13.41,-2.38334457710725
13.42,-2.19147209940227
13.43,-2.02702735482787
13.44,-1.88776122798893
13.45,-1.7715535253755
13.46,-1.6764386888618
13.47,-1.60062248444243
13.48,-1.54249158959741
13.49,-1.50061770394098
13.5,-1.4737575676148
13.51,-1.46085005254503
13.52,-1.46101127966189
13.53,-1.47352853826891
13.54,-1.49785363231381
13.55,-1.53359610210749
13.56,-1.5805167624951
13.57,-1.63852173975776
13.58,-1.70765723366403
13.59,-1.78810514133792
13.6,-1.88017954376872
13.61,-1.98432406262818
13.62,-2.1011100179915
13.63,-2.23123524992984
13.64,-2.37552340636306
13.65,-2.53492341686511
13.66,-2.71050877580354
13.67,-2.9034761384446
13.68,-3.11514258239342
13.69,-3.34694069714601
13.7,-3.60041042728633
13.71,-3.87718630127297
13.72,-4.17897845134637
13.73,-4.50754478067958
13.74,-4.86465224608833
13.75,-5.25202389948376
13.76,-5.67126777454125
13.77,-6.1237833340591
13.78,-6.61064101976846
13.79,-7.13243021684388
13.8,-7.68907155787211
13.81,-8.2795911243638
13.82,-8.9018570649129
13.83,-9.5522841458105
13.84,-10.2255192123168
13.85,-10.9141307404697
13.86,-11.6083377961127
13.87,-12.2958302832179
13.88,-12.9617401035882
13.89,-13.5888340203015
13.9,-14.1579910112452
13.91,-14.6490087056445
13.92,-15.0417371174008
13.93,-15.3174785237688
13.94,-15.4605215709191
13.95,-15.4596165823084
13.96,-15.3091701503557
13.97,-15.0099535152066
13.98,-14.5691952224883
13.99,-14.0000279724955
14,-13.3203775372787
14.01,-12.5514800256499
14.02,-11.716250548715
14.03,-10.8377220841595
14.04,-9.93772115330158
14.05,-9.03587754393695
14.06,-8.14899794672076
14.07,-7.29077237400752
14.08,-6.47175609117956
14.09,-5.69955199761673
14.1,-4.97911877004219
14.11,-4.3131487464708
14.12,-3.70246160926877
14.13,-3.14638754071155
14.14,-2.64311797442919
14.15,-2.19001168172202
14.16,-1.78385464617557
14.17,-1.42107309382348
14.18,-1.09790489777993
14.19,-0.810532258396472
14.2,-0.555181704696222
14.21,-0.328197249467723
14.22,-0.126090561574534
14.23,0.0544268458709729
14.24,0.21642592842897
14.25,0.362753756289306
14.26,0.496035685019966
14.27,0.618683847171342
14.28,0.732910288184066
14.29,0.840743262525047
14.3,0.944045541637047
14.31,1.04453395037247
14.32,1.14379929063893
14.33,1.24332639910174
14.34,1.34451386127796
14.35,1.44869309340045
14.36,1.55714672877626
14.37,1.67112615861376
14.38,1.79186815559152
14.39,1.92061053350995
14.4,2.05860678017218
14.41,2.20713958410469
14.42,2.36753313127525
14.43,2.54116398120044
14.44,2.72947024011851
14.45,2.93395862553896
14.46,3.15620885676905
14.47,3.39787460282675
14.48,3.66068005962814
14.49,3.94641045128384
14.5,4.25689523513117
14.51,4.59398167013586
14.52,4.95949596174648
14.53,5.35518880329717
14.54,5.78266163292941
14.55,6.24326930564053
14.56,6.73799463918137
14.57,7.26729044192326
14.58,7.83088540503613
14.59,8.4275521231726
14.6,9.05483892712473
14.61,9.70877270065352
14.62,10.383547871982
14.63,11.0712274661277
14.64,11.7614950092373
14.65,12.4415096530623
14.66,13.0959281266713
14.67,13.7071614027403
14.68,14.2559255491257
14.69,14.7221197758508
14.7,15.0860178208714
14.71,15.3296952538707
14.72,15.4385468801867
14.73,15.4026942829523
14.74,15.2180646868453
14.75,14.8869530795649
14.76,14.417958700816
14.77,13.8252964269724
14.78,13.1276093594103
14.79,12.3464465437478
14.8,11.5046557307316
14.81,10.624884466405
14.82,9.72834124477223
14.83,8.83389854438682
14.84,7.95754880464001
14.85,7.11218052626093
14.86,6.30760844415149
14.87,5.55078405481512
14.88,4.84611973813962
14.89,4.19586655454131
14.9,3.60050441452118
14.91,3.05911458240871
14.92,2.56971639103683
14.93,2.12956156213595
14.94,1.73538104517987
14.95,1.38358738059206
14.96,1.07043554305232
14.97,0.792147650071251
14.98,0.5450065262755
14.99,0.325423056035967
15,0.129982206724461
15.01,-0.0445281922512711
15.02,-0.201102270957628
15.03,-0.342511491259012
15.04,-0.471308166018211
15.05,-0.589834807468031
15.06,-0.70023775382207
15.07,-0.804483657015533
15.08,-0.904377831821462
15.09,-1.00158363230582
15.1,-1.09764221302738
15.11,-1.19399225423964
15.12,-1.29198932623124
15.13,-1.39292465100851
15.14,-1.4980431386312
15.15,-1.60856061479167
15.16,-1.72568017041262
15.17,-1.85060760012205
15.18,-1.98456589995645
15.19,-2.12880875370571
15.2,-2.28463289021121
15.21,-2.45338917792855
15.22,-2.63649219953338
15.23,-2.8354279383146
15.24,-3.05175906741411
15.25,-3.28712713736825
15.26,-3.54325071652465
15.27,-3.82191823958564
15.28,-4.12497402805663
15.29,-4.454295261267
15.3,-4.81175727699548
15.31,-5.19918461707291
15.32,-5.6182837011193
15.33,-6.07055280081331
15.34,-6.55716483842389
15.35,-7.07881832541687
15.36,-7.63555213565724
15.37,-8.22652137584308
15.38,-8.84973447341087
15.39,-9.50175642824872
15.4,-10.1773905304091
15.41,-10.8693609960213
15.42,-11.5680317547196
15.43,-12.26121087688
15.44,-12.9341032838082
15.45,-13.5694821573087
15.46,-14.1481460807483
15.47,-14.649708335682
15.48,-15.0537229736095
15.49,-15.3410906504363
15.5,-15.4956152927537
15.51,-15.5055184954463
15.52,-15.364684610196
15.53,-15.0734243203389
15.54,-14.6386129160336
15.55,-14.073165734767
15.56,-13.3949499222675
15.57,-12.6252911087583
15.58,-11.7873148307976
15.59,-10.9043486946431
15.6,-9.99855973439844
15.61,-9.08993393537134
15.62,-8.1956149441018
15.63,-7.32959409443054
15.64,-6.50268097885795
15.65,-5.72268091667653
15.66,-4.99470575743137
15.67,-4.32155427712724
15.68,-3.70411411593363
15.69,-3.14175166642199
15.7,-2.63266849314373
15.71,-2.17421401489407
15.72,-1.7631494379868
15.73,-1.39586798020517
15.74,-1.06856643145571
15.75,-0.777381774150163
15.76,-0.518493345077793
15.77,-0.288197397471197
15.78,-0.0829585284303648
15.79,0.100558398923541
15.8,0.265469369121048
15.81,0.414664243410337
15.82,0.550809455369275
15.83,0.676356613235808
15.84,0.793555722100278
15.85,0.904471647785228
15.86,1.01100281686087
15.87,1.11490083058542
15.88,1.21779086174325
15.89,1.32119198258632
15.9,1.42653707726696
15.91,1.53519222400066
15.92,1.64847528863069
15.93,1.7676736232991
15.94,1.89406079144575
15.95,2.02891223624077
15.96,2.17351982370281
15.97,2.32920514323353
15.98,2.4973313348116
15.99,2.679313342212
16,2.8766261618056
16.01,3.09081056378026
16.02,3.32347567492048
16.03,3.5762975279055
16.04,3.85101239176774
16.05,4.14940337841996
16.06,4.47327841216447
16.07,4.82443718497627
16.08,5.20462420919683
16.09,5.61546454902445
16.1,6.05837832545842
16.11,6.53446974512783
16.12,7.0443863626062
16.13,7.58814478518127
16.14,8.16492039651451
16.15,8.77280133172101
16.16,9.4085113648995
16.17,10.0671130357386
16.18,10.741711524709
